happy,sad,anger,surprise,disgust,fear,ASR,label,fname
1.0,0.0,0.0,0.0,0.0,0.0, i was always have the video reviews from the i correct what about and you're hungry is the haidl therapy the elegant the weekly are people who knows these fruit up around and went through the so i was kid you're hungry exceed your saturday going to see the call him a whole world and window ruby same,happy,vYOr36tdcpc_10.0900_26.3140.wav
0.6666667,0.0,1.0,0.0,0.0,0.0, so this hero yellow to go a millionaire those who need or fifth even and one memphis mass the the and thought and where we mean dollars in ask you see on distributed fidel laugh it conduct them indoctrinate just handed prosecutors have written that up around i didn't privy to that was tossed out of the viewpoints how to like competitor that but i can testify this stuff that those whose kids are gonna in contrast matter due to the water live ones hello ,happy-anger,vYOr36tdcpc_54.9560_78.9640.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, the a new study from accenture has found that citizens across the world or concerned about their prospects were retiring,low-intensity-happy,vbVLgaP5IYU_0.0000_8.4540.wav
0.6666667,0.33333334,0.0,0.0,0.0,0.0, even citizens in the wealthier nations such as south korea are nervous about their retirement prospects,happy,vbVLgaP5IYU_21.8920_27.8645.wav
1.6666666,0.33333334,0.0,0.0,0.0,0.33333334, nearly ninety five percent of south koreans are concerned they might not have enough money for comfortable retirement,happy,vbVLgaP5IYU_27.8645_33.8170.wav
2.6666667,0.0,0.0,0.0,0.0,1.0, hi is neil here from best may coaching i'm excited and delighted to announce the in september and october i'll be hosting the better man seminar series a six live our long workshops where you'll learn how to be a better man in all aspects of your life and work with your friends with your partner even by yourself both will discuss the key principles that will set you up for success and by the end you'll have play goals a solid plan and the right skill set and mindset to make it happen and here's the best payable,happy-fear,veHYwR7ge6Y_1.0789_35.1138.wav
0.0,0.0,0.0,0.0,0.0,0.0, to bring holiness into the world to be a blessing,none,vlnKSMw5v1o_0.0000_4.4175.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, when we nizza the one we stand up we bring blessing into the world and general,low-intensity-happy,vlnKSMw5v1o_4.4175_10.1610.wav
0.33333334,0.0,0.33333334,0.0,0.0,0.0, oh they heard god's call it gets of him and they lead the jewish people as allies and his partners for the rate the important work of racial justice and america,low-intensity-happy-anger,vlnKSMw5v1o_25.0540_34.5940.wav
0.0,0.0,1.0,0.0,1.3333334,0.0, and so it was that one such leader kitty caplin challenged our move,anger-disgust,vlnKSMw5v1o_34.5940_39.1340.wav
0.0,0.0,1.0,0.0,0.0,0.0, he was the president of the naacp,anger,vlnKSMw5v1o_39.1340_41.9270.wav
0.0,0.0,0.6666667,0.0,0.0,0.0, if he he was the last white jewish president of the naacp and also a member of our board of the reform jewish movement and he,anger,vlnKSMw5v1o_41.9270_49.0220.wav
1.0,0.0,0.33333334,0.0,0.0,0.0, you obviously have to have students do assignments and do work but you've got all these hundreds of papers that you have to deal with,happy,vop7tN_K64I_11.2360_19.2190.wav
0.6666667,0.0,0.33333334,0.0,0.0,0.0, and something else that i find very useful is have the students email their assignments,happy,vop7tN_K64I_75.5600_83.8030.wav
0.6666667,0.0,0.33333334,0.0,0.0,0.0, classes i make the student give them a deadline and they have to email their assignments to me i can,happy,vop7tN_K64I_88.3310_94.1600.wav
0.33333334,0.0,0.33333334,0.0,0.0,0.0, and you could also if you're using a seating chart you could pick up and hand out papers according to that seating chart,low-intensity-happy-anger,vop7tN_K64I_98.0090_109.0195.wav
0.33333334,0.0,0.33333334,0.33333334,0.0,0.0, but again if we want to be careful about that because that can be a little time consuming when you're talking about one hundred or more students in a class,low-intensity-happy-anger-surprise,vop7tN_K64I_109.0195_119.3520.wav
1.0,0.0,0.33333334,0.0,0.0,0.0, several things that you can do to help minimize the difficulty in this is i have traveled folders,happy,vop7tN_K64I_19.2190_28.8280.wav
0.0,0.0,0.0,0.0,0.0,0.0, any people who are very big online like my dillard and frank kern and and russell brunson to lesser known names,none,vqBRkjHWjXM_36.0100_44.5020.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, if background that say what motivates you to engage on social media,low-intensity-happy,vrgwwihTxVQ_0.0000_4.3340.wav
0.0,0.0,0.0,0.6666667,0.0,0.0, absolutely nothing excellent question and yes i considered a virgin islands to be row of and i am and only one,surprise,vrgwwihTxVQ_40.4590_50.0000.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, the way forced labor works in the world today is very different from the way it worked in the nineteen thirties that is very much a private sector problem ninety percent of those and forced labor are in the private sector,happy,vttEPA6Xffk_0.0000_15.2380.wav
1.0,0.0,0.0,0.0,0.0,0.0, what this study does is for the first time only reaffirm the size and scale of the twenty one million people who are involved in forced labor and victims of it but it also puts an economic value on that and breaks it down in or a way that even a private sector company can appreciate that this encompasses many different industrial sectors and accounts for about a third of the overall prophets globally,happy,vttEPA6Xffk_15.2380_50.3030.wav
0.33333334,0.33333334,0.0,0.0,0.0,0.6666667, this has value because i can go to our supply chain in procurement people but it also can go to organizations like the global business coalition against trafficking and saying this this study validates why we're have to work very hard on this work,fear,vttEPA6Xffk_50.3030_70.7865.wav
0.0,0.6666667,0.0,0.0,0.0,0.0, what's evident is that the i needs to to reinvigorate it's action against forced labor by coming up with the supplemental instrument that that fills the implementation gaps and terms of protection prevention and remedy for victims of forced labor so it has significant policy a implications,sad,vttEPA6Xffk_70.7865_97.5905.wav
0.0,0.0,0.0,0.0,0.0,0.33333334, when you have twenty one million people engaged in forced labor it will not and tomorrow but collectively the only way it wetland is if we all work together to solve the problem,low-intensity-fear,vttEPA6Xffk_97.5905_112.1590.wav
0.0,0.0,0.0,0.0,0.0,0.0, when you're working with routers you're working with firewalls you're working with other devices,none,vwUBtNvjrU4_0.0125_6.1086.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, one of the challenges you have is that you're providing various sensitive security information to those devices,low-intensity-happy,vwUBtNvjrU4_6.3481_12.1050.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, so you really have to go through an audit make sure that you have changed all those passwords,low-intensity-happy,vwUBtNvjrU4_60.6447_64.5757.wav
0.0,0.0,0.33333334,0.0,0.0,0.0, you also have to think about how you're communicating to the device,low-intensity-anger,vwUBtNvjrU4_68.9159_71.4002.wav
0.0,0.0,0.33333334,0.0,0.33333334,0.0, are you communicating over channel that in the clear traffic,low-intensity-anger-disgust,vwUBtNvjrU4_71.6596_74.6229.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, you want to communicate to this device in an encrypted form,low-intensity-happy,vwUBtNvjrU4_76.1295_78.9630.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, or https which uses encrypted communication to these devices,happy,vwUBtNvjrU4_84.7798_88.7907.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, you don't want anybody to have access to that except for you and the other security professionals in your environment,low-intensity-sad,vwUBtNvjrU4_12.3544_18.0215.wav
0.0,0.0,0.0,0.0,0.0,0.0, do you got your hands on a firewall or router log or router configuration it's a lot of good information in there the bad guys would be able to use,none,vwUBtNvjrU4_109.0147_117.2261.wav
0.0,0.0,0.33333334,0.0,0.0,0.0, he also think have to think about of the way that your configurations are being stored,low-intensity-anger,vwUBtNvjrU4_117.5553_121.5263.wav
0.0,0.0,0.0,0.0,0.0,0.0, are they stored on the device are they in stored in an encrypted form,none,vwUBtNvjrU4_121.7458_125.1381.wav
0.0,0.0,0.0,0.33333334,0.0,0.0, are you transferring them and putting them in a network location as a backup,low-intensity-surprise,vwUBtNvjrU4_125.3576_128.9295.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, every device works a little bit differently on how it's stores data and how it secures data,low-intensity-happy,vwUBtNvjrU4_18.4506_24.1676.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, need to think about what you're doing with this data both on the device and once you take it on the off the device,low-intensity-happy,vwUBtNvjrU4_138.1984_144.5240.wav
0.0,0.0,0.0,0.0,0.0,0.0, shannon the,none,vx8j_4DMqh4_2.5160_8.7030.wav
0.0,0.6666667,0.0,0.0,0.0,0.0, and i'm hearing the she's basically now the the,sad,vx8j_4DMqh4_8.7030_31.7020.wav
0.6666667,0.0,0.0,0.33333334,0.0,0.0, the i'll the beyond with yourself the,happy,w-PFjo89Dpw_116.9720_126.4560.wav
0.33333334,0.6666667,0.33333334,0.0,0.33333334,0.0, the the mass the could have sat on the meant that he equal to the,sad,w-PFjo89Dpw_136.6810_148.4260.wav
0.0,0.0,0.0,0.0,0.0,0.33333334, good at of india didn't come into the well i can't think a yeah to may think ethical get a the sad i sat on the then he is when the with when i was shown by the united day,low-intensity-fear,w-PFjo89Dpw_179.7730_198.5620.wav
0.0,1.0,0.5,0.0,0.5,0.0, the drama maidana the consistent is the last day spaniard you for the drama the michael when the amount of mia,sad,w-PFjo89Dpw_8.4220_21.6540.wav
0.0,0.0,0.0,0.0,0.0,0.0, yeah sobbing sobbing into spend on is on the,none,w-PFjo89Dpw_203.2590_211.5130.wav
0.33333334,0.6666667,0.0,0.0,0.0,0.0, a the idea yeah we want someone who have no more beginning he was as up in the so but a show on the seashore he was as good in the serbian it one when i,sad,w-PFjo89Dpw_36.4980_57.5670.wav
0.33333334,0.6666667,0.33333334,0.0,0.6666667,0.0, into but so bad algo the mexico he do it by me by uses the visit the data i used to put the drama for the game a city yeah,sad-disgust,w-PFjo89Dpw_57.5670_74.7530.wav
0.0,1.0,0.0,0.0,0.0,0.0, yeah they spend your premium the the way ago but then add on the mad this but i couldn't bother me i made going going the food i see this can be so the semester day and the image of what obama fun do you get out thick,sad,w-PFjo89Dpw_74.7530_100.3760.wav
0.0,0.0,0.0,0.0,1.0,0.33333334, the ideal meal my you see the storm with them according to plenty of the program at boy,disgust,w-PFjo89Dpw_103.4160_116.9720.wav
1.6666666,1.0,0.0,0.0,0.0,0.0, the loan the the this the option of prep because it makes me feel like i'm i'm protected from something that has stigmatized my community ,happy-sad,w1MxXu5D7ho_0.7100_16.0070.wav
1.3333334,0.0,0.0,0.0,0.0,0.0, it's it's a big plus for me because to be able to know that i take and take it faithfully that i you know don't necessarily have to worry about getting,happy,w1MxXu5D7ho_17.4620_28.7370.wav
0.0,0.0,0.0,0.0,0.0,0.0, hiv it doesn't protect from other sci is but h i e want to be you know what i'm saying one of the biggest diseases among black hair appointment and then know that i am protected,none,w1MxXu5D7ho_28.7370_39.5140.wav
0.6666667,0.33333334,0.0,0.0,0.0,0.0, yes i think china will actually helpful assault of the economic crisis veteran but for reasons that may be different from what others perceive that,happy,w44JDB1NmqM_0.0000_11.1480.wav
0.0,0.0,0.0,0.0,0.0,0.33333334, fundamentally we need innovation to get us out of this crisis recon,low-intensity-fear,w44JDB1NmqM_11.1560_15.6280.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, innovation is t and i think that the role that sign up is because talent knows no borders is going to be absolutely critical,happy,w44JDB1NmqM_23.8270_32.6490.wav
0.0,0.0,0.0,0.0,0.0,0.0, political so the answer may not be quite what you guys were expecting,none,w44JDB1NmqM_51.7240_56.1460.wav
0.0,0.6666667,0.0,0.0,0.33333334,0.0, whoever wrote those books the world isn't no better off knowing who the actual person is,sad,w4xIyGs-3wc_18.3300_25.7340.wav
0.0,0.0,0.0,0.0,0.0,0.0, and i think you know we've all completely lost perspective and that,none,w4xIyGs-3wc_25.7340_29.2470.wav
0.0,0.0,0.0,0.0,0.0,0.0, eastern on monday and can be seen live on cnn ,none,w8TXP0iz29A_88.3200_92.1935.wav
0.0,0.0,0.0,0.0,0.0,0.0, cnn anchor jake tapper and chief political correspondent dana bash will moderate the event from washington d c ,none,w8TXP0iz29A_96.3517_105.8325.wav
0.0,0.33333334,0.0,0.0,0.0,0.33333334, cassidy and graham are co-authors of the newest effort to repeal and replace the affordable care act and sanders recently introduced a medicare for all bill,low-intensity-sad-fear,w8TXP0iz29A_106.2592_115.7438.wav
0.0,0.0,0.0,0.0,0.0,0.0, at the senate has until the end of september to pass a bill with a simple majority fifty one votes under their reconciliation procedure,none,w8TXP0iz29A_115.7438_126.3858.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, deloitte has announced that it has purchased all assets of i e discovery a company specializing in electronic discovery management and litigation support systems,low-intensity-happy,wCbQxI_-GKU_0.0000_13.5830.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, happens and it asks the question what would happen that and the best comedies then develop that premise through character,low-intensity-happy,wCtZdAdoIm8_0.0000_11.4780.wav
0.0,0.0,0.0,0.0,0.0,0.0, so after you have the wtf wtf moment you have a the what we have what we call the reaction,none,wCtZdAdoIm8_39.7110_49.7210.wav
0.0,0.0,0.33333334,0.0,0.0,0.0, i have included a nightly discussion about what a failure we are of the,low-intensity-anger,wEs7pJH2mqQ_324.2400_327.9327.wav
1.0,0.0,0.0,0.0,0.0,0.0, avid performer and comedic genius letterman sure sounds like mr hyde off the air,happy,wEs7pJH2mqQ_327.9327_332.7629.wav
0.0,0.0,0.0,0.0,0.0,0.0, he was just frustrated he wasn't allowed to grow as beards johnny,none,wEs7pJH2mqQ_333.1597_337.1130.wav
0.0,0.0,1.0,0.0,0.0,0.0, i must i have three kids with my first wife and i don't see any of them i can't,anger,wEs7pJH2mqQ_369.0282_373.7037.wav
0.0,0.0,0.0,0.0,0.0,0.0, i quit smoking and i get drunk every night and i chase all the i can get carson's icy and is translate,none,wEs7pJH2mqQ_373.7037_379.4867.wav
2.0,0.0,0.33333334,0.0,0.0,0.0, i love pg because i appreciate the fact that students are absolutely eager to learn and the are also energetic,happy,wHQYmMZzyJY_50.9850_60.9950.wav
1.0,0.0,0.0,0.0,0.0,0.0, tip number one all you need to know about the scores is on syllabus,happy,wHQYmMZzyJY_86.3950_92.8430.wav
0.0,0.33333334,1.0,0.0,0.0,0.0, you need to pay attention to the details and finally you need to take the syllabus this quiz,anger,wHQYmMZzyJY_95.9530_102.7700.wav
0.6666667,0.6666667,0.33333334,0.0,0.0,0.0, it's just for your practice and is going to help you to familiarize yourself with divorce,happy-sad,wHQYmMZzyJY_105.6710_111.4690.wav
1.0,0.0,0.0,0.0,0.0,0.0, keep number two plan to spend an average of nine overs for week for discourse and manage your time in a way that you don't get behind,happy,wHQYmMZzyJY_111.4690_123.9620.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, let me introduce myself then i want to give you few tips about the course,happy,wHQYmMZzyJY_10.1680_16.4460.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, keep number three complete your assignments as early as possible,happy,wHQYmMZzyJY_124.3390_131.5150.wav
1.0,0.33333334,0.0,0.0,0.0,0.0, you don't wanna miss the deadline because a picnic of a network problems,happy,wHQYmMZzyJY_131.5620_137.2320.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, please feel free to email me if you have any questions about the course,happy,wHQYmMZzyJY_144.3330_149.4680.wav
1.3333334,0.0,0.0,0.0,0.0,0.0, i wish you a great learning experience in our online classical,happy,wHQYmMZzyJY_149.4680_154.8320.wav
1.6666666,0.0,0.33333334,0.0,0.0,0.0, my career in teaching the started with my first to during job in highschool followed by teaching at many different places,happy,wHQYmMZzyJY_36.1390_46.2880.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, hi my name is megan leonard i'm a sophomore here i can university of kentucky i'm studying integrated strategic communication or i see whenever people ask me what my major is i always get kind of nervous if it's in any sort of like ice breaker or just getting to know me because if you're not too familiar with iss see is kind of hard to explain and just a few minutes or if you're just doing ice breaker and class,happy,wI7DDCRh4Nw_0.3600_26.7661.wav
0.33333334,0.33333334,0.0,0.0,0.0,0.0, most of the time i sometimes lie and i'd say that it's a mix between marketing and communications cause that's the easiest way how to explain it but overall it's a very broad major and i'm excited to see what's gonna happen in the next year's with it were my friend fact i'm gonna tell you about when i was in the third grade i was featured in the film we are marshall which is a movie based on a true story about how the football team for marshall was coming back from again in florida it was rainy and really dark that night and the the plane crash into the mountainside in hundred and ten which was only a few miles from the airport and,low-intensity-happy-sad,wI7DDCRh4Nw_26.7661_67.6382.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, in two thousand and six producers and directors candle marshall and filmed about how the school recovered from the plane crash and how the football team was rebuilt,low-intensity-sad,wI7DDCRh4Nw_67.6382_81.1376.wav
0.6666667,0.0,0.0,0.33333334,0.0,0.0, that day i went to work with my mom and i was walking to the student center and some guy asked us if i wanted to be featured in a movie so i think any nine year old would have said yes and i did and she let me and i was in,happy,wI7DDCRh4Nw_81.1376_94.0781.wav
1.0,0.0,0.0,0.0,0.0,0.0, i see whenever matthew mcconaughey was looking at the window and people were shouting we are,happy,wI7DDCRh4Nw_94.0781_101.3716.wav
1.0,0.0,0.0,0.0,0.0,0.0, i saw to get the team really hyped up because the reporters were a doubting if the football team could get started up again,happy,wI7DDCRh4Nw_101.3716_110.1067.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, it's a really good film i highly recommend it to anyone who wants to shed light on what my town's history is about thanks,happy,wI7DDCRh4Nw_110.1067_120.1101.wav
0.0,0.33333334,0.33333334,0.0,0.0,0.0, sure there's a certain limit that the government has said that you can place in to your ira it's not,low-intensity-sad-anger,wLJohZMqR-g_46.2960_53.9310.wav
0.0,0.33333334,0.33333334,0.0,0.0,0.0, this is patrick monroe answering the question can i place a lump-sum into my traditional ira,low-intensity-sad-anger,wLJohZMqR-g_69.1440_76.8190.wav
0.0,0.0,0.33333334,0.0,0.33333334,0.0, shut victory visit hillary clinton's door it shall not come bearing a mandate for a grand new vision or bold new policy direction,low-intensity-anger-disgust,wLj_gnNON7A_0.3210_8.9770.wav
0.0,0.0,0.33333334,0.0,0.0,0.0, history will simply note that voters found her less objectionable than her opponent,low-intensity-anger,wLj_gnNON7A_8.9770_14.2550.wav
0.0,0.0,1.0,0.0,0.0,0.0, the establishment wing and their neo-con allies are already exiting the republic content,anger,wLj_gnNON7A_59.2530_64.8800.wav
0.0,0.0,0.0,0.0,0.0,0.0, the blue collar working class wing that has been a reliable republican voting bloc may soon be looking for a new tent,none,wLj_gnNON7A_64.8800_72.3580.wav
0.0,0.6666667,1.3333334,0.0,1.3333334,0.0, the wings of the republican coalition are so deeply divided on entitlements trade immigration when and where to fight wars that even a trump victory will not again unite them,sad-anger-disgust,wLj_gnNON7A_72.3580_84.7300.wav
0.0,0.0,0.33333334,0.0,0.33333334,0.0, this election has laid raw the stark divisions inside the american political parties,low-intensity-anger-disgust,wLj_gnNON7A_84.7300_90.5315.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, a change and a realignment is inevitable,low-intensity-sad,wLj_gnNON7A_90.5315_94.0840.wav
0.0,1.0,1.3333334,0.0,1.0,0.0, what has not and will not change is this an entire generation of americans have been left behind by our current political parties their piece of the american dream denied,sad-anger-disgust,wLj_gnNON7A_94.0840_105.7870.wav
0.0,0.0,0.0,0.0,0.0,0.0, they will soon be looking for someone willing to speak for them,none,wLj_gnNON7A_105.7870_109.8830.wav
0.0,0.0,0.33333334,0.0,0.0,0.0, have questions hit the comment button,low-intensity-anger,wLj_gnNON7A_109.8830_112.8360.wav
0.0,0.0,0.0,0.0,0.0,0.0, or email me at j a j towns and dot com,none,wLj_gnNON7A_112.8360_116.1135.wav
0.0,0.0,0.6666667,0.0,0.0,0.0, be sure to visit my website,anger,wLj_gnNON7A_116.1135_118.0290.wav
0.0,0.0,0.0,0.0,0.0,0.0, having stuck with her the bernie sanders weighing of the democratic party will wanted to do,none,wLj_gnNON7A_14.2550_20.3610.wav
0.0,0.0,0.0,0.0,0.0,0.0, j townsend dot com to get your copy of my free book the ten worst mistakes candidates make,none,wLj_gnNON7A_118.0290_123.6630.wav
0.0,0.33333334,0.6666667,0.0,0.33333334,0.0, and it will be difficult for mrs,anger,wLj_gnNON7A_20.3610_22.3320.wav
0.0,0.0,0.0,0.33333334,0.0,0.0, clinton to make them happy,low-intensity-surprise,wLj_gnNON7A_22.3320_24.1225.wav
0.0,0.33333334,0.6666667,0.0,0.6666667,0.0, they are a populace bunch hell bent on massive redistribution of wealth in not interested in fighting new wars in the middle east or another cold war with russia,anger-disgust,wLj_gnNON7A_24.1225_35.0630.wav
0.0,0.6666667,0.6666667,0.0,0.6666667,0.0, clinton cannot please the sanders weighing without alienating those on wall street that help pay her bills,sad-anger-disgust,wLj_gnNON7A_35.0630_41.4685.wav
0.0,0.0,0.6666667,0.0,0.6666667,0.0, she cannot pay for the sanders wang wish list without breaking her no new taxes promised to the middle class,anger-disgust,wLj_gnNON7A_41.4685_48.7220.wav
0.0,0.0,0.0,0.0,0.33333334,0.0, the republican party has already cracked,low-intensity-disgust,wLj_gnNON7A_48.7220_51.8445.wav
0.0,0.0,0.6666667,0.0,0.0,0.0, the evangelical wing has lost its moral compass and shed his credibility as the arbiter of the good and the holy,anger,wLj_gnNON7A_51.8445_59.2530.wav
0.33333334,0.0,0.0,0.33333334,0.0,0.33333334, in conjunction with the investment for which the terms were not released mr ned goodman president and ceo of dundee has joined the cns x board as deputy chairman,low-intensity-happy-fear-surprise,wLrgvSYLPUI_19.0780_29.2960.wav
1.3333334,0.0,0.0,0.0,0.0,0.0, thomas caldwell president and ceo of urbano corporation mcn essex chairman stated we are pleased to welcome a business leader of ned stature to the board,happy,wLrgvSYLPUI_29.2960_38.9690.wav
1.6666666,0.0,0.6666667,0.0,0.0,0.0, with his contribution we expect to accelerate the steady growth cns ex has seen this year as we continue to enhance the nsx his role as the exchange for entrepreneurs in canada ned goodman commented i have been impressed for some time with see nsx his approach to helping entrepreneurs access the public capital markets in canada,happy-anger,wLrgvSYLPUI_38.9690_57.8020.wav
1.6666666,0.0,0.0,0.0,0.0,0.0, as a lifelong entrepreneur i have no problem encouraging and inviting the management and boards of entrepreneurial canadian public companies to consider the benefits of a cns as listing through dundee goodman has been an early stage investor in a number of sectors including energy real estate mining and metals,happy,wLrgvSYLPUI_66.3800_84.0830.wav
1.0,0.0,0.6666667,0.0,0.0,0.0, i'm smell the deja for investment pitch dot com from our video news and vera disclaimer be sure to visit our website investment pitch dot com this video is for information purposes only and is not a recommendation to buy or sell any securities,happy-anger,wLrgvSYLPUI_110.3110_122.6350.wav
0.0,0.0,0.0,0.0,0.0,0.0, the,none,wMggOhhVouA_23.4180_27.0620.wav
0.0,0.0,0.0,0.0,0.0,0.0, and,none,wMggOhhVouA_27.8380_31.8010.wav
0.33333334,0.0,0.0,0.0,0.0,0.33333334, and they've really interacted very interestingly with a web search and facebook and twitter and other social networking that they're doing out there and word of mouth where where they bring people together that talk about techniques and organization and,low-intensity-happy-fear,wNx1ZnQ0MDQ_105.6510_123.5530.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, well but for the the for by sixes in the five by salmon's i i went out seeking okay what's the best solution for me,low-intensity-happy,wNx1ZnQ0MDQ_12.7920_20.4170.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, and and it really came down to some something like a cbs or a walgreens being the my my my printer of choice because not only could i upload to their site in a very intuitive fashion,happy,wNx1ZnQ0MDQ_46.6350_59.6080.wav
0.33333334,0.0,0.0,0.0,0.0,0.6666667, and and i could even pay for them and it would take an hour for me to get it to them and,fear,wNx1ZnQ0MDQ_65.1130_70.0830.wav
1.3333334,0.0,0.0,0.0,0.0,0.0, and so that that's the example of me having a very satisfying experience,happy,wNx1ZnQ0MDQ_70.0830_75.7610.wav
0.0,0.0,0.0,0.0,0.0,0.0, market and they were the first to really exalt the retail space is what they call the first moment of truth,none,wOKWTFYYMuk_16.0350_22.7720.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, cutting the first moment of truth is when the consumer faced with an array of choices reaches out and selects what they would hope would be a proctor and gamble product the second moment of truth is when they take it home and they use it or the parlance is when she chooses and when she uses so,happy,wOKWTFYYMuk_26.1420_41.1990.wav
0.6666667,0.0,0.0,0.0,0.0,0.33333334, so what they now look at it they called store back what they say that moment of truth is the most important part of their whole marketing process show in the,happy,wOKWTFYYMuk_41.1990_50.6680.wav
1.6666666,0.0,0.0,0.0,0.0,0.0, so agencies that now present a png have to start their showing how their big idea works at retail and then how that would be translated into online or circulars or other places that we might go to get information when we're getting ready to shop all the way back up to radio print tv,happy,wOKWTFYYMuk_68.2160_86.2380.wav
0.0,0.0,0.0,0.0,0.0,0.0, he even called spurts lies because they're representations of reality are by nature far removed from the truth,none,wOjnqud5GBA_0.0000_5.4350.wav
0.0,0.0,0.0,0.0,0.0,0.0, how the bullets may try to put trees a poor imitation of an imitation of a reality and so these representations are not to be valued more than truth itself,none,wOjnqud5GBA_5.4350_13.8520.wav
0.0,0.0,0.0,0.0,0.0,0.0, fortunately another great greek philosopher did not agree with these accusations and came to the rescue fox,none,wOjnqud5GBA_21.0630_26.2080.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, if started in his poetic structure for you to play to his argument,low-intensity-happy,wOjnqud5GBA_26.2080_29.1760.wav
0.0,0.0,0.0,0.0,0.0,0.0, he said that poets not claim to portray reality as it is,none,wOjnqud5GBA_29.1760_32.5685.wav
0.0,0.0,0.0,0.0,0.0,0.0, rather they aim to portray reality as it should be,none,wOjnqud5GBA_32.5685_35.2675.wav
0.0,0.0,0.0,0.0,0.0,0.0, the reality of our lives is messy and difficult to endure so point set out to create a form to bound the case of reality,none,wOjnqud5GBA_35.2675_42.1780.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, god just think of that what that is and what that means to us who declare him to be the savior and the redeemer of the world,low-intensity-sad,wQkNqbrAlB4_20.2350_30.2250.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, in fact with the economic crisis proving to be much more deep rooted than initially thought it's unlikely that the situation in the youth labor market is going to improve anytime soon,low-intensity-sad,wR3zalLV_6c_7.3750_17.6340.wav
0.0,0.0,0.0,0.0,0.0,0.0, now part time employment in itself is not necessarily a negative thing especially one young people are combining work and studies,none,wR3zalLV_6c_74.0095_80.9200.wav
0.0,1.0,0.0,0.0,0.0,0.0, long term investment in the education and training system for example creative fiscal policy that will subsidize youth employment these are some of the examples of the solutions that are are being called for,sad,wR3zalLV_6c_99.7050_111.4945.wav
0.0,0.0,0.0,0.0,0.33333334,0.0, unfortunately there being called for at a time when governments are are have a very little fiscal space to to to respond to such action,low-intensity-disgust,wR3zalLV_6c_111.4945_120.6280.wav
0.0,0.0,0.33333334,0.0,0.0,0.0, fortunately we have other players that can now step in where governments cannot,low-intensity-anger,wR3zalLV_6c_120.6280_125.6320.wav
0.33333334,0.0,0.0,0.0,0.0,0.0, many non-state actors trade unions workers organizations private enterprises for example are now plane more of an active role to promote youth employment,low-intensity-happy,wR3zalLV_6c_125.6320_137.0220.wav
0.0,1.0,0.0,0.0,0.0,0.0, private organizations are now recognizing than investing and youth makes perfect business sense,sad,wR3zalLV_6c_137.1800_144.0860.wav
0.0,1.0,0.0,0.0,0.0,0.0, this is a strong confirmation of the standard view that during economic crises and with and recoveries it will take the youth labor market longer to recover,sad,wR3zalLV_6c_160.1970_171.1885.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, i know it's not easy for young people but we should encourage our young people to not become discouraged to keep themselves active,low-intensity-sad,wR3zalLV_6c_171.1885_180.7030.wav
0.6666667,0.0,0.0,0.0,0.0,0.0, so keep positive keep engaged and push for a better future,happy,wR3zalLV_6c_199.5980_206.7940.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, at the same time the youth unemployment rate between two thousand and nine and two thousand and ten continue to increase this makes the region unique,low-intensity-sad,wR3zalLV_6c_32.7370_41.8680.wav
0.0,0.33333334,0.0,0.0,0.0,0.0, another distinct group of young people in developing economies here we have a very different situation because very few young people can afford to be unemployed,low-intensity-sad,wR3zalLV_6c_42.1460_51.8860.wav
0.0,0.0,0.0,0.0,0.33333334,0.0, so the youth unemployment great is not the indicator to focus on here,low-intensity-disgust,wR3zalLV_6c_51.9230_56.8150.wav
0.0,1.0,0.0,0.0,0.0,0.0, rather we talk about working poverty we talk about vulnerable employment,sad,wR3zalLV_6c_56.8620_61.9330.wav
0.0,1.3333334,0.0,0.0,0.0,0.0, part time employment for example has skyrocketed in recent years,sad,wR3zalLV_6c_68.9250_74.0095.wav
